query,n_rank1,n_rank2,n_rank3
소액결제 사용중인 서비스를 알고 싶습니다,"('부가서비스 가입내역 확인 방법', 0.513)","('결제 관련', 0.468)","('콘텐츠 이용료 구매내역 확인 방법', 0.442)"
임정애 880531,"('파손2 i80', 0.414)",,
임소영  550805  2446730,,,
전화 통화하고싶어요,"('전화 상담사 연결', 0.831)","('가입상담 예약 방법', 0.429)","('전화 관련', 0.419)"
분실파손 비용이 5500원 나가고 있던사구요~~,"('분실파손 150', 0.607)","('분실파손보험', 0.567)","('분실파손3', 0.432)"
당월 청구요금때문에,"('요금 납부일 확인 방법', 0.533)","('가산금', 0.479)","('실시간 요금 상세 내역', 0.447)"
납부하면 바로 이용가능한가요?,"('통신과금 선결제 이용 방법', 0.536)","('단말기 할부금 중도 납부 방법', 0.518)","('결제 관련', 0.492)"
데이터 쿠폰 언제 나오나요?,"('T데이터 쿠폰 사용 기간', 0.506)","('데이터 문의 관련', 0.493)","('T데이터 쿠폰 구매 방법', 0.475)"
이번달 금액에 청구된거죠?,"('요금 수납 내역 확인 방법', 0.618)","('요금 납부일 확인 방법', 0.591)","('실시간 요금 상세 내역', 0.565)"
두달합산이160760 이거맞죠?,"('실시간 요금 상세 내역', 0.412)",,
미납요금 납부가능일 최대한 늦은날로 등록해주세요,"('요금 납부일 변경 방법', 0.671)","('요금 납부일 확인 방법', 0.531)","('유선 요금 납부일 변경 방법', 0.496)"
미납요금 납부가능일 등록하려고합니다,"('요금 납부일 변경 방법', 0.684)","('요금 납부일 확인 방법', 0.676)","('SKT 미납센터 연락처', 0.455)"
안녕하세요~ 청년 요금제라 로밍요금 50%할인되는 걸로 알고있는데요,"('0청년 49', 0.505)","('0청년 요금제', 0.491)","('미성년자 로밍', 0.488)"
무조건 내일까지 내야 될까요 ?,"('요금 납부일 변경 방법', 0.508)","('요금 납부일 확인 방법', 0.506)","('자동납부 해지 방법', 0.416)"
15일날납부가능합니다,"('요금 납부일 변경 방법', 0.647)","('요금 납부일 확인 방법', 0.563)","('단말기 할부금 중도 납부 방법', 0.529)"
내일까지 완납이 힘들어서,"('단말기 할부금 중도 납부 방법', 0.545)","('요금 납부일 변경 방법', 0.477)","('자동납부 해지 방법', 0.475)"
월요일에 완납할수있는데요,"('단말기 할부금 중도 납부 방법', 0.615)","('요금 납부일 변경 방법', 0.573)","('요금 납부일 확인 방법', 0.522)"
콘텐츠사용요금과통신요금..?,"('콘텐츠 이용료 가능 대상', 0.476)","('데이터통화료 상한제도', 0.435)","('애플 콘텐츠 이용료', 0.432)"
납부일 30일 가능합니당,"('요금 납부일 변경 방법', 0.717)","('요금 납부일 확인 방법', 0.704)","('단말기 할부금 중도 납부 방법', 0.463)"
납부가능일 13일로등록해주세요,"('요금 납부일 변경 방법', 0.777)","('요금 납부일 확인 방법', 0.629)","('유선 요금 납부일 변경 방법', 0.47)"
요금이두달이나19천원넘게나와서궁금해서요,"('요금제문의', 0.409)",,
해지좀해주세요,"('이동전화 해지 방법', 0.847)","('철회', 0.598)","('퀵보이스 해지 방법', 0.564)"
언제까지 입금이 가능하나요,"('단말기 할부금 중도 납부 방법', 0.576)","('요금 납부일 확인 방법', 0.508)","('요금 납부일 변경 방법', 0.478)"
완납가능합니다,"('단말기 할부금 중도 납부 방법', 0.714)","('요금 수납 내역 확인 방법', 0.472)","('요금 납부일 확인 방법', 0.44)"
11월 28일납부 가능할까요,"('요금 납부일 변경 방법', 0.589)","('요금 납부일 확인 방법', 0.575)","('단말기 할부금 중도 납부 방법', 0.443)"
2062 3198 당월이랑 미납요금이랑 가상계좌,"('SKT 미납센터 연락처', 0.56)","('과납', 0.41)","('요금 납부일 확인 방법', 0.407)"
공중전화로도 가능한가요?,"('전화 관련', 0.552)","('mVoIP', 0.43)","('T전화 이용 방법', 0.424)"
네 10월 휴대폰결제 금액이요!,"('콘텐츠 이용료 구매내역 확인 방법', 0.453)","('요금 수납 내역 확인 방법', 0.448)","('실시간 요금 상세 내역', 0.445)"
컨텐츠이용료라도,"('콘텐츠 이용료 가능 대상', 0.542)","('결제 관련', 0.52)","('콘텐츠 이용료 구매내역 확인 방법', 0.45)"
요금89000원인데요,"('0청년 89', 0.455)","('무료음성 79', 0.435)","('파손3 파손80', 0.408)"
연락준다고 했는데 언제까지 기다려야할까요?,"('SK텔레콤 고객센터 운영 시간', 0.455)","('메시지 관련', 0.437)","('요금 납부일 변경 방법', 0.402)"
2021년 4월부터 36개월 할부 진행건이 있는데,"('단말기 할부', 0.484)","('단말기 할부금 중도 납부 방법', 0.463)","('단말기 잔여 할부 조회 방법', 0.434)"
납부기한을 좀 늦출수 있을까요? 이번주까지로는 납부 가능해서요,"('요금 납부일 변경 방법', 0.749)","('요금 납부일 확인 방법', 0.518)","('유선 요금 납부일 변경 방법', 0.494)"
정지일 조금만 미룰 순 없을가요,"('정지 관련', 0.542)","('정지 해제 관련', 0.533)","('일시정지', 0.474)"
10일까지는 정지안되게 좀 해주세요,"('정지 관련', 0.559)","('일시정지', 0.528)","('정지 해제 관련', 0.498)"
지난달부터 부가 사용료가 나오는데 왜죠?,"('부가 사용 금액', 0.753)","('부가통화', 0.454)","('요금제문의', 0.438)"
미납요금 언제까지내야되나요?,"('요금 납부일 확인 방법', 0.603)","('SKT 미납센터 연락처', 0.599)","('가산금', 0.584)"
통화로합시다,"('전화 상담사 연결', 0.454)","('채팅플러스', 0.429)","('T전화 이어하기', 0.4)"
해지하고 싶은게 있어요,"('이동전화 해지 방법', 0.827)","('철회', 0.579)","('퀵보이스 해지 방법', 0.527)"
부가서비스 휴대폰인증 가입된것,"('휴대폰인증서서비스', 0.607)","('인증 관련', 0.6)","('USIM 스마트인증', 0.491)"
오늘 안으로 납부하겠습니다,"('단말기 할부금 중도 납부 방법', 0.613)","('요금 납부일 확인 방법', 0.538)","('요금 납부일 변경 방법', 0.524)"
법인폰은매장에가야하나요?,"('법인 고객센터', 0.544)","('법인 세금계산서 재발행 방법', 0.439)",
네 자세한 상담 감사합니다,"('채티 서비스', 0.68)","('데이터 문의 관련', 0.528)","('공부 관련', 0.513)"
선택약정할인 만료가 다가오는데,"('선택약정 할인제도 만료 SMS 발송 시기', 0.808)","('선택약정 할인제도 해지 방법', 0.604)","('선택약정 할인제도 약정 기간 변경', 0.601)"
유심을 바꾸면 자동개시가 안되는거구요,"('고장 실패 관련', 0.441)","('통화품질 관련', 0.431)","('USIM 카드 교품 방법', 0.406)"
어제 일부 납부핸쓴데 왜 정지가 된건가요,"('요금 수납 내역 확인 방법', 0.537)","('미납 이용정지', 0.508)","('과납', 0.495)"
이번달을 부가통화 안썻는데,"('부가통화', 0.697)","('부가 사용 금액', 0.467)",
요금 2달 결제되어 잇어요,"('요금 수납 내역 확인 방법', 0.57)","('단말기 잔여 할부 조회 방법', 0.511)","('요금 납부일 확인 방법', 0.459)"
제 요금제에 주는 데이터사용량이 얼마인가요,"('데이터통화료 상한제도', 0.551)","('요금제문의', 0.487)","('최근 사용량 확인 방법', 0.454)"
114에서 문자 왔는데 그럼 저건 어떻게 확인하나요?,"('문자매니저', 0.546)","('문자메시지 서비스', 0.467)","('등기문자', 0.465)"
파손80은 언제가입됐으며 무슨 내용인가요,"('파손3 파손80', 0.788)","('파손2 80', 0.687)","('분실파손 80', 0.578)"
로밍을 할꺼에요,"('가족 로밍', 0.655)","('미성년자 로밍', 0.597)","('T로밍 고객센터', 0.469)"
요금제확인,"('요금제문의', 0.858)","('5GX 요금제', 0.553)","('유선 인터넷 요금제', 0.495)"
채티에서 상담사 연결 하려면 어떻게 해야 됩니까,"('전화 상담사 연결', 0.621)","('채티 서비스', 0.595)","('T map 문의 방법', 0.482)"
저는해외에 있읍니다,,,
10월달 것도 요금 납부를 해야 하는건가요?,"('요금 납부일 확인 방법', 0.614)","('요금 납부일 변경 방법', 0.526)","('요금 수납 내역 확인 방법', 0.509)"
그것도 해지부탁드립니다,"('이동전화 해지 방법', 0.754)","('철회', 0.552)","('퀵보이스 해지 방법', 0.523)"
미납요금 오늘 납부할꺼구요..,"('SKT 미납센터 연락처', 0.511)","('과납', 0.505)","('미납 이용정지', 0.474)"
아니요 sk 대리점 직원이라,"('영업장 위치 확인', 0.558)","('SK텔레콤 고객센터 운영 시간', 0.521)","('개통 대리점 조회 방법', 0.425)"
말일 납부가능요,"('요금 납부일 변경 방법', 0.695)","('요금 납부일 확인 방법', 0.694)","('단말기 할부금 중도 납부 방법', 0.508)"
보기 싫은 번호,"('다른 번호 문의', 0.55)",,
한달 밀린 요금을 미리 납부해도 정지가 이루어지는건가요?,"('미납 이용정지', 0.474)","('가산금', 0.427)","('과납', 0.407)"
청구서에예,"('요금안내서 변경 방법', 0.643)","('메시지 관련', 0.528)","('MMS', 0.495)"
파손서비도 그럼 없앨 경우 불이익이  있나요?,"('예상 해지 금액', 0.406)","('장비변상금', 0.402)",
"간편로그인 이랑 두개해서 10,000원 나가고 있어요","('휴대폰간편로그인', 0.638)","('간편결제 서비스', 0.458)","('로그인 관련', 0.448)"
제다 다음달 납부해야하는 금액인건가요?,,,
오늘이 결제 당일이라 해지가 안된다고 해서,"('휴대폰 결제 취소 방법', 0.566)","('요금 납부일 변경 방법', 0.479)","('요금 납부일 확인 방법', 0.466)"
임은수 720606,"('무료음성64', 0.429)",,
안녕하세요 선택약정,"('선택약정 할인제도 가입 조건', 0.551)","('선택약정 할인제도 가입 가능 단말기 조회 방법', 0.536)","('선택약정 할인 중복 가입 가능 상품', 0.526)"
미납요금날짜를 25일에 낼수있을가요,"('요금 납부일 확인 방법', 0.583)","('요금 납부일 변경 방법', 0.514)","('SKT 미납센터 연락처', 0.489)"
혹시 문자로 발송 가능할까요 ?,"('문자메시지 서비스', 0.661)","('메시지 관련', 0.61)","('Tworld 문자 보내기 이용 방법', 0.573)"
약정 걸려 있나요,"('요금약정 할인제도', 0.539)","('선택약정 할인제도 가입 조건', 0.481)","('연장 관련', 0.427)"
부가서비스 필요 없어서요,"('부가서비스 가입내역 확인 방법', 0.476)","('추가 관련', 0.411)",
네 혹시 재가 15일날 납부가 가능한데,"('요금 납부일 변경 방법', 0.543)","('요금 납부일 확인 방법', 0.538)","('단말기 할부금 중도 납부 방법', 0.48)"
제가 신청한거 아닌데 신청이되었어요,"('명의도용', 0.411)",,
납부가능일언제끼지인가요?,"('요금 납부일 확인 방법', 0.841)","('요금 납부일 변경 방법', 0.732)","('휴대폰 개통일 확인 방법', 0.463)"
15일에 10월분 납부가능할까요?,"('요금 납부일 변경 방법', 0.593)","('요금 납부일 확인 방법', 0.592)","('단말기 할부금 중도 납부 방법', 0.495)"
인터넷 SK브로드밴드 쓰는데 해당되는 항목인가요?,"('SK브로드밴드 고객센터', 0.644)","('T플러스B인터넷', 0.575)","('T플러스 인터넷 신청 방법', 0.477)"
안녕하세요  9일날 정지통보를 받았는데요,"('정지 관련', 0.75)","('일시정지', 0.529)","('정지 해제 관련', 0.481)"
현재 미납인데요. 오늘 정지가 된다해서 자금 마련이 현재 안되서 월요일날 납부 가능할거 같은데요,"('미납 이용정지', 0.572)","('단말기 할부금 중도 납부 방법', 0.499)","('가산금', 0.475)"
급여가 15일이라..,"('요금 납부일 변경 방법', 0.403)",,
임소희 960417,,,
11월말일까지납부가능할까요? 그날월급이나와가지구요!,"('요금 납부일 확인 방법', 0.608)","('요금 납부일 변경 방법', 0.502)","('단말기 할부금 중도 납부 방법', 0.448)"
납부가능날짜 문의 드립니다.,"('요금 납부일 확인 방법', 0.827)","('요금 납부일 변경 방법', 0.756)","('단말기 할부금 중도 납부 방법', 0.46)"
매장가서내게습니다,"('각종업무구비서류', 0.583)","('영업장 위치 확인', 0.462)","('편의점 요금 납부', 0.46)"
전체 문자 내용 다 합쳐서 500자 말 입니까,"('일 500건 SMS 발송량 제한', 0.534)","('메시지 관련', 0.516)","('문자메시지 서비스', 0.478)"
이번에 납부가좀늦어지고있는데 25일에도 가능한가요,"('요금 납부일 변경 방법', 0.658)","('요금 납부일 확인 방법', 0.619)","('단말기 할부금 중도 납부 방법', 0.512)"
입금이 좋아요,,,
아니요 신용카드 납부하겠습니다,"('Sk pay 결제 방법', 0.553)","('동일 신용카드 월 5회 수납 제한', 0.518)","('통신과금 선결제 이용 방법', 0.515)"
넘버블러스로 쓰던,"('넘버플러스2', 0.571)","('넘버플러스2 이용 방법', 0.455)","('단말기 자급제도', 0.416)"
미납요금 때문에 그런데 15일 들어와서 바로 skt 대리점 납부할게요,"('단말기 할부금 중도 납부 방법', 0.52)","('요금 부분 납부 방법', 0.469)","('과납', 0.464)"
네 감사합니다  114문의하겠습니다,"('T전화 T114 이용 방법', 0.678)","('전화 상담사 연결', 0.584)",
부가서비스(T ALL케어플러스2 파손F) 해제하고 싶습니다.,"('단말보험 해지 방법', 0.547)","('T All케어플러스3 파손F', 0.533)","('T All케어플러스 포인트 서비스 해지 방법', 0.471)"
요금제도   너무  비싼데  더나은건  없나요,"('요금제문의', 0.828)","('요금제 변경', 0.51)","('LTE 요금제', 0.493)"
11월 30일까지 납부 가능할꺼 같습니다.,"('요금 납부일 확인 방법', 0.618)","('단말기 할부금 중도 납부 방법', 0.601)","('요금 납부일 변경 방법', 0.534)"
선택약정할인이 되나요?,"('선택약정 할인제도 가입 가능 단말기 조회 방법', 0.637)","('선택약정 할인제도 가입 조건', 0.625)","('선택약정 할인 중복 가입 가능 상품', 0.473)"
계좌번호 좀 알려줘요,"('자동납부번호 확인 방법', 0.502)",,
전용 가상계좌가있습니다.감사합니다.,,,
해지하고 싶은데 약정 기간 있었나요,"('이동전화 해지 방법', 0.609)","('데이터결합약정할인 해지 방법', 0.508)","('예상 해지 금액', 0.503)"
21일에입금할께요,"('단말기 할부금 중도 납부 방법', 0.522)","('요금 납부일 변경 방법', 0.475)","('요금 납부일 확인 방법', 0.454)"
요금이 13만원정도 나왔던데요 확인좀부탁드립니다,"('실시간 요금 상세 내역', 0.495)","('베이직플러스13GB업', 0.417)",
선택약정할인하면  요금이 얼마나나올까요,"('선택약정 할인제도 가입 조건', 0.577)","('요금약정 할인제도', 0.563)","('선택약정 할인제도 가입 가능 단말기 조회 방법', 0.506)"
