query,n_rank1,n_rank2,n_rank3
빌레토 앱에서 받을 수 있는지요?,"('요금안내서 Bill Letter 앱 설치 방법', 0.7)","('요금안내서 Bill Letter', 0.53)","('빌레터 마이풀 서비스 이용 방법', 0.402)"
또 사용료가 청구되는건 아닌가 합니다,"('과납', 0.599)","('가산금', 0.502)","('요금제문의', 0.432)"
일부 납입,"('요금 부분 납부 방법', 0.791)","('단말기 할부금 중도 납부 방법', 0.465)","('요금 수납 내역 확인 방법', 0.462)"
방금 계좌로 요금납부를 했는데 티월드 어플에서는 금액이 안줄어들고 그대로라서요,"('요금 수납 내역 확인 방법', 0.546)","('요금 부분 납부 방법', 0.516)","('요금 납부일 변경 방법', 0.516)"
아그럼 제가 11월에 휴대폰결제한건,"('콘텐츠 이용료 구매내역 확인 방법', 0.55)","('결제 관련', 0.539)","('휴대폰 결제 취소 방법', 0.493)"
상담사님 생각에도 이게 맞지 않나요?,"('채티 서비스', 0.497)","('A.', 0.434)","('조회 관련', 0.423)"
실시간이용요금은  지금낼수있는건가요?,"('실시간 요금 상세 내역', 0.514)","('요금제문의', 0.494)","('요금 납부일 확인 방법', 0.492)"
휴대전화 간편로그인만 사용할께요.,"('휴대폰 간편 로그인 신청 방법', 0.789)","('휴대폰간편로그인', 0.752)","('로그인 관련', 0.489)"
아 그럼 과거 청구서를 봤나보네요 답변 감사합니다!,"('요금안내서 재발행 방법', 0.536)","('요금안내서 변경 방법', 0.447)","('수납이력서 재발행 방법', 0.426)"
넹  해지해주세요,"('이동전화 해지 방법', 0.739)","('퀵보이스 해지 방법', 0.699)","('철회', 0.533)"
혹시 미납2개월분 1개월 납부후 미납정지연장 가능할까요??,"('미납 이용정지', 0.678)","('미납 직권해지', 0.525)","('SKT 미납센터 연락처', 0.489)"
문자로 발송되나요?,"('문자메시지 서비스', 0.711)","('메시지 관련', 0.695)","('MMS', 0.541)"
납부가능일은지금 지정 못하나요?,"('요금 납부일 변경 방법', 0.86)","('요금 납부일 확인 방법', 0.773)","('유선 요금 납부일 변경 방법', 0.531)"
11월19일까지 납부가능합니다,"('단말기 할부금 중도 납부 방법', 0.658)","('요금 납부일 확인 방법', 0.64)","('요금 수납 내역 확인 방법', 0.608)"
요금제도.낮출수있나요,"('요금제문의', 0.625)","('요금제 변경', 0.618)","('미성년자 요금제 변경 방법', 0.509)"
미납요금 납부 가능일 지정 때문에 문의드립니다,"('요금 납부일 변경 방법', 0.757)","('요금 납부일 확인 방법', 0.707)","('유선 요금 납부일 변경 방법', 0.495)"
제가 지금 해외 로밍을 사용중인데요,"('미성년자 로밍', 0.548)","('가족 로밍', 0.51)","('T로밍 고객센터', 0.473)"
미납요금 관련 문의 드려요,"('SKT 미납센터 연락처', 0.792)","('가산금', 0.692)","('미납 이용정지', 0.676)"
특별부가사용3000원대한확인 취소부탁이요.,"('발신금지 서비스 해지 방법', 0.438)",,
해지 해도 된다고 해서요,"('이동전화 해지 방법', 0.877)","('철회', 0.606)","('퀵보이스 해지 방법', 0.573)"
약정가입 하고싶어요,"('요금약정 할인제도', 0.588)","('데이터결합약정할인 신청 방법', 0.504)","('무약정플랜 신청 방법', 0.441)"
대리점에서 바꾸라고 한 기간에 바꿨는데 15만원이나 나와서 의문이라서요,"('휴대폰 기기변경 방법', 0.528)","('구매 관련', 0.478)","('단말기 교품', 0.409)"
요금문이,"('요금제문의', 0.805)","('SK텔레콤 할인 혜택', 0.587)","('실시간 요금 상세 내역', 0.534)"
민재식 690404,"('채티 서비스', 0.4)",,
이주연 930312,,,
쿠폰등록하는법을알려주세요,"('T쿠폰 등록 방법', 0.751)","('T데이터 쿠폰 등록 방법', 0.603)","('T쿠폰 구매 방법', 0.533)"
약정재가입해주세요,"('선택약정 할인제도 재가입 조건', 0.595)","('연장 관련', 0.437)",
미납요금납부가능일 문의드립니다,"('요금 납부일 확인 방법', 0.791)","('요금 납부일 변경 방법', 0.644)","('요금 수납 내역 확인 방법', 0.52)"
요금납부할 가상계좌좀 주세료,"('단말기 할부금 중도 납부 방법', 0.467)","('요금 수납 내역 확인 방법', 0.466)","('수납이력서 재발행 방법', 0.438)"
문자확인을 못했네요,"('메시지 관련', 0.735)","('MMS', 0.568)","('제조사 AS 센터 연락처', 0.559)"
미납 요금 말일까지 납부가능합니다,"('SKT 미납센터 연락처', 0.625)","('요금 납부일 확인 방법', 0.612)","('단말기 할부금 중도 납부 방법', 0.585)"
아니요! 계좌 있습니다!,"('채티 서비스', 0.433)","('요금 수납 내역 확인 방법', 0.403)",
담달부터 나오는 금액은 할부가 빠지나요?,"('단말기 할부', 0.646)","('단말기 잔여 할부 조회 방법', 0.57)","('단말기 할부금 중도 납부 방법', 0.562)"
114 전화해서 어디로 가야하는지요?,"('전화 상담사 연결', 0.609)","('T전화 T114 이용 방법', 0.577)","('SK텔레콤 고객센터 운영 시간', 0.475)"
선탁약정할인 신청합니다,,,
요금제 제가  어떤거쓰나요? 요금이 많이 나와서,"('요금제문의', 0.781)","('요금제 추천', 0.622)","('요금제 변경', 0.476)"
25000원짜리 알뜰요금제가 있다고하던데요,"('요금제문의', 0.667)","('SK 세븐모바일', 0.611)",
현재 미납금이 2개월의 금액인데요,"('가산금', 0.618)","('미납 이용정지', 0.617)","('SKT 미납센터 연락처', 0.616)"
요금내역 좀알고싶어서요,"('실시간 요금 상세 내역', 0.759)","('요금제문의', 0.605)","('요금 수납 내역 확인 방법', 0.573)"
미납요금을 15일 수요일에 납부가능한데 조금 미룰수 있을까요?,"('요금 납부일 변경 방법', 0.673)","('SKT 미납센터 연락처', 0.573)","('요금 납부일 확인 방법', 0.558)"
매월 다 합쳐서 10일을 초과할 경우에 요금 나옵니까,"('추가 관련', 0.415)","('데이터 문의 관련', 0.406)",
제가 13일오늘까지 납부하는걸로 되있었는데,"('요금 납부일 확인 방법', 0.67)","('요금 납부일 변경 방법', 0.669)","('자동납부 해지 방법', 0.597)"
30일에 다시 연락 드릴게녀,"('SK텔레콤 고객센터 운영 시간', 0.54)","('전화 상담사 연결', 0.533)","('메시지 관련', 0.484)"
그금액은 10월에 사용한금액아닌가요?,"('요금 수납 내역 확인 방법', 0.468)","('요금 납부일 확인 방법', 0.434)","('실시간 요금 상세 내역', 0.412)"
20일에 완납이 가능한데,"('단말기 할부금 중도 납부 방법', 0.739)","('요금 납부일 확인 방법', 0.656)","('요금 납부일 변경 방법', 0.59)"
혹시 16일까지 납부가 아니라 차액을 이번달 말까지 납부해도 가능한지 여쭤보려구요,"('단말기 할부금 중도 납부 방법', 0.63)","('요금 부분 납부 방법', 0.553)","('요금 납부일 변경 방법', 0.515)"
한달요금 납부햇는데 나머지 한달요금은 일주일만,"('요금 부분 납부 방법', 0.539)","('요금 납부일 확인 방법', 0.505)","('단말기 할부금 중도 납부 방법', 0.499)"
몇일에 정지에요 이번달꺼만 미납되면?,"('미납 이용정지', 0.768)","('정지 관련', 0.648)","('장기일시정지', 0.52)"
17일에 약정할인이 종료되는데,"('선택약정 할인제도 만료 SMS 발송 시기', 0.521)","('연장 관련', 0.427)","('선택약정 할인제도 약정 기간 변경', 0.402)"
납부가능일 22일로 바꾸고싶습니다,"('요금 납부일 변경 방법', 0.866)","('요금 납부일 확인 방법', 0.595)","('유선 요금 납부일 변경 방법', 0.539)"
15일까지 입금하면 안될까요 사정이 좀 여유치않아,"('단말기 할부금 중도 납부 방법', 0.626)","('요금 납부일 변경 방법', 0.49)","('요금 납부일 확인 방법', 0.417)"
그 다름이 아니라 제가 지금까지 미납금액 얼마나 납부했는지 알고 싶어서요,"('요금 수납 내역 확인 방법', 0.698)","('SKT 미납센터 연락처', 0.542)","('요금 납부일 확인 방법', 0.518)"
휴데폰 요금중에 부가로 발생된 3000원 해지부탁드려요~,"('단말보험 해지 방법', 0.55)","('이동전화 해지 방법', 0.545)","('FLO 유료 이용권 해지 방법', 0.518)"
10일에 납부 가능합니다,"('요금 납부일 확인 방법', 0.698)","('요금 납부일 변경 방법', 0.644)","('단말기 할부금 중도 납부 방법', 0.629)"
직접 상담은 어떻게 하나요?,"('전화 상담사 연결', 0.772)","('SK텔레콤 고객센터 운영 시간', 0.507)","('채티 서비스', 0.499)"
아니요 저는 카드로 수납할꺼라,"('요금 부분 납부 방법', 0.578)","('OK캐쉬백 납부', 0.549)","('통신과금 선결제 이용 방법', 0.542)"
조금씩 초과되서 나왔던 금액은 복지50%된 금액인거죠?,"('복지할인 제도', 0.415)",,
10월달에 요금 납부를 했는데,"('요금 수납 내역 확인 방법', 0.786)","('요금 납부일 확인 방법', 0.674)","('수납이력서 재발행 방법', 0.567)"
11일날 9월분꺼 납부가 가능해요,"('요금 납부일 확인 방법', 0.654)","('단말기 할부금 중도 납부 방법', 0.608)","('요금 수납 내역 확인 방법', 0.592)"
납부가능일 등록하고 싶어요,"('요금 납부일 확인 방법', 0.828)","('요금 납부일 변경 방법', 0.798)","('유선 요금 납부일 변경 방법', 0.491)"
요금이 지난달보다 많이나와서  원인을 확인요합니다,"('실시간 요금 상세 내역', 0.51)","('요금제문의', 0.506)","('과납', 0.484)"
요금20일내두될까요?,"('요금제문의', 0.569)","('단말기 할부금 중도 납부 방법', 0.535)","('단말기 할부', 0.534)"
파손은 해지해주세요,"('이동전화 해지 방법', 0.643)","('단말보험 해지 방법', 0.615)","('휴대폰 보험 보상 신청 방법', 0.581)"
특별히 사용하는건 없는듯한데,"('채티 서비스', 0.615)","('퀵보이스 이용 방법', 0.496)","('데이터 문의 관련', 0.424)"
납부가능일 22일 입니다,"('요금 납부일 확인 방법', 0.792)","('요금 납부일 변경 방법', 0.677)","('요금 수납 내역 확인 방법', 0.597)"
방금 납부날짜 잘못눌러서 내일모레까지 되있는데요,"('요금 납부일 변경 방법', 0.735)","('요금 납부일 확인 방법', 0.706)","('자동납부 해지 방법', 0.471)"
전진구입니다전화가설할여고합니다잔화주세요,,,
27일까지 납부가능합니당,"('요금 납부일 확인 방법', 0.646)","('단말기 할부금 중도 납부 방법', 0.638)","('요금 수납 내역 확인 방법', 0.638)"
그러면 나중에 핸드폰 바꾸게 되면,"('휴대폰 기기변경 방법', 0.805)","('휴대폰 관련', 0.752)","('5G 기기 변경 방법', 0.682)"
미납으로 떠서 문자온건 뭘까요7?,"('SKT 미납센터 연락처', 0.612)","('과납', 0.56)","('미납 이용정지', 0.556)"
네 3G충전 부탁드립니다.,"('팅 요금 충전 방법', 0.544)","('baro 3GB 충전', 0.511)","('데이터 추가 사용 방법', 0.48)"
요금 이월 제도도없죠?,"('요금 부분 납부 방법', 0.518)","('과납', 0.471)","('요금 납부일 확인 방법', 0.413)"
전화 통화 할수있나요,"('전화 상담사 연결', 0.786)","('전화 관련', 0.52)","('SK텔레콤 고객센터 운영 시간', 0.471)"
요금이얼마나왔는지요,"('실시간 요금 상세 내역', 0.656)","('요금 수납 내역 확인 방법', 0.6)","('요금제문의', 0.552)"
고지서가와서요,"('요금안내서 재발행 방법', 0.638)","('요금안내서 변경 방법', 0.575)","('요금안내서 발행유형 자동 변경 해제 방법', 0.543)"
임휘성  661007,"('Msafer 서비스', 0.505)",,
가입 하지 않습니다,"('이동전화 해지 방법', 0.489)","('철회', 0.487)","('이동전화 가입제한', 0.46)"
혹시 좀더 늦게 납부는 불가능할까요,"('요금 납부일 변경 방법', 0.716)","('요금 납부일 확인 방법', 0.631)","('단말기 할부금 중도 납부 방법', 0.476)"
이전사용자가계속이번호로사용하고있는것겉습니다,"('번호변경안내 서비스 연장 방법', 0.477)","('발신번호 관련', 0.473)","('다른 번호 문의', 0.449)"
오늘 9월 납부 후,"('요금 수납 내역 확인 방법', 0.692)","('요금 납부일 확인 방법', 0.674)","('요금 납부일 변경 방법', 0.554)"
그럼 다시 연락드리겠습니다 감사합니다,"('전화 상담사 연결', 0.598)","('채티 서비스', 0.591)","('SK텔레콤 고객센터 운영 시간', 0.572)"
지금30으로 되어있어서요,"('T Tab 30', 0.444)","('제조사 AS 센터 연락처', 0.442)","('다이렉트LTE 30', 0.411)"
컬러링 혜지 부탁 드립니다,"('컬러링 서비스', 0.739)","('컬러링 서비스 설정 방법', 0.607)","('컬러링 서비스 신청 방법', 0.553)"
요금 청구서 언제나와여?,"('요금안내서 변경 방법', 0.645)","('요금안내서 재발행 방법', 0.62)","('요금 납부일 확인 방법', 0.524)"
18일날 납부가능합니다,"('요금 납부일 확인 방법', 0.711)","('단말기 할부금 중도 납부 방법', 0.644)","('요금 수납 내역 확인 방법', 0.617)"
13일까지 미납액 납부하라고 했는데 왜 꼭 13일까지인가요?,"('요금 납부일 확인 방법', 0.63)","('요금 납부일 변경 방법', 0.611)","('SKT 미납센터 연락처', 0.573)"
신청 한적 없어요,"('부가서비스 가입내역 확인 방법', 0.559)","('등록 관련', 0.531)","('Msafer 서비스', 0.472)"
안녕하세요 총 합산요금이 얼마인가여,"('실시간 요금 상세 내역', 0.59)","('요금제문의', 0.489)","('통합청구서', 0.441)"
내일 완납가능할꺼같은데,"('단말기 할부금 중도 납부 방법', 0.673)","('요금 납부일 확인 방법', 0.645)","('요금 수납 내역 확인 방법', 0.536)"
오늘까지 납부하지 못하면 내일 정지되나요?,"('미납 이용정지', 0.641)","('정지 관련', 0.529)","('일시정지', 0.446)"
그럼제가 두달 미납인건가요?,"('미납 이용정지', 0.622)","('SKT 미납센터 연락처', 0.613)","('과납', 0.573)"
두개의 문자가 왔어요,"('메시지 관련', 0.668)","('MMS', 0.538)","('스팸 문자', 0.467)"
아리아 안녕,"('T전화 음성명령 사용 방법', 0.576)","('NUGU 서비스', 0.465)","('NUGU 서비스 음성 인식 기능', 0.461)"
안되면 이메일로부탁드립니다,"('이메일 상담', 0.648)","('요금안내서 변경 방법', 0.463)","('휴대폰 MMS 수발신 실패 조치 방법', 0.459)"
부분이면 좋을것같아서요,"('휴대폰 관련', 0.47)","('채티 서비스', 0.453)","('제조사 AS 센터 연락처', 0.452)"
갚을금액이 얼마일까요?,"('단말기 잔여 할부 조회 방법', 0.673)","('단말기 할부금 중도 납부 방법', 0.61)","('단말기 할부', 0.574)"
그럼 다음달요금은 얼아일까요?,"('요금제문의', 0.5)","('SK텔레콤 할인 혜택', 0.447)","('요금 납부일 확인 방법', 0.4)"
