query,n_rank1,n_rank2,n_rank3
방금캡스에서전화와서통화했는데요,"('T앤캡스', 0.765)","('T앤캡스 신청 방법', 0.551)","('T_세이퍼NEW', 0.417)"
지금사용요금제알려주셈,"('요금제문의', 0.646)","('요금제 변경', 0.609)","('요금제 변경 가능일 알림 서비스', 0.563)"
기계할부요금은 얼만가요,"('단말기 할부', 0.695)","('단말기 할부금 중도 납부 방법', 0.572)","('결제 관련', 0.463)"
뭘사용한건지 모르겠어요,"('퀵보이스 이용 방법', 0.684)","('퀵보이스', 0.669)","('조회 관련', 0.605)"
오늘 밤이나 내일 새벽쯤에 보낼 수 있을거 같은데 입금 확인되면 정지는 안 되는 건가요?,"('요금 납부일 확인 방법', 0.506)","('요금 수납 내역 확인 방법', 0.434)",
제요금을 알고싶어요,"('실시간 요금 상세 내역', 0.517)","('자녀 요금 조회 방법', 0.502)","('요금제문의', 0.458)"
선택약정신청했는데요,"('선택약정 할인제도 가입 조건', 0.777)","('선택약정 할인제도 가입 가능 단말기 조회 방법', 0.565)","('선택약정 할인제도 가입 불가 요금제', 0.547)"
감사합니다. 티 월드 웹에서 미납요금내도록하겠습니다.,"('SKT 미납센터 연락처', 0.629)","('과납', 0.494)","('휴대폰 결제 연체 가산금', 0.467)"
번호가 몇번이에요?,"('단말기 일련번호 확인 방법', 0.726)","('태블릿 번호 확인 방법', 0.65)","('다른 번호 문의', 0.605)"
제 요금이 갑자기 늘었는데 알수있나요?,"('데이터 추가 사용 방법', 0.583)","('부가 사용 금액', 0.503)","('추가 관련', 0.439)"
목소리 어떻게 봐꺼,"('음성 관련', 0.787)","('소리 관련', 0.726)","('휴대폰 통화 목소리 울림 조치 방법', 0.62)"
"네, 제11월 요금 명세스 팩스로 보내주세요","('각종업무구비서류', 0.556)","('이용계약 증명서 발급 방법', 0.475)","('이메일 상담', 0.461)"
"제가 받은 문자에서는 143,080원으로 확인이 되는데",,,
15일에 납부가능합니다,"('요금 납부일 확인 방법', 0.492)","('가입비', 0.488)","('세금계산서 신청 방법', 0.472)"
전 또 이상한 상담사인줄 알았어요,"('전화 상담사 연결', 0.677)","('SK텔레콤 고객센터 운영 시간', 0.521)","('타 통신사 고객센터', 0.51)"
혹시 다시 등록해야하나요?,"('선택약정 할인제도 재가입 조건', 0.641)","('요금안내서 재발행 방법', 0.586)","('유선 요금안내서 재발행 방법', 0.574)"
네 고객센터 연락해볼께요,"('전화 상담사 연결', 0.846)","('SK텔레콤 고객센터 운영 시간', 0.758)","('제조사 AS 센터 연락처', 0.734)"
상담사님?,"('전화 상담사 연결', 0.927)","('SK텔레콤 고객센터 운영 시간', 0.682)","('퀵보이스', 0.668)"
안녕하세요? 부가서비스요금이 있어 이 요금이 무엇인지 궁금합니다.,"('부가 사용 금액', 0.707)","('요금제문의', 0.564)","('부가통화', 0.517)"
내일 해외출국하는데,"('T로밍 카드', 0.561)","('T로밍 고객센터', 0.463)","('가족 로밍', 0.44)"
아이 핸드폰 법적대리인인데 부가서비스 취소할려고합니다,"('법인 위임대리인 취소 방법', 0.693)","('미성년자 법정대리인 정지 해제 방법', 0.587)","('문자매니저 해지 방법', 0.523)"
3개월치 납입고지서 팩스로 받고싶습니다,"('각종업무구비서류', 0.627)","('이용계약 증명서 발급 방법', 0.607)","('요금안내서 Bill Letter', 0.525)"
납부가능일등록하려구요,"('요금 납부일 확인 방법', 0.796)","('요금 납부일 변경 방법', 0.548)","('휴대폰 개통일 확인 방법', 0.515)"
바로 요금제 12기가 다시 신청,"('baro 12GB', 0.513)","('유선 요금안내서 재발행 방법', 0.462)","('요금안내서 재발행 방법', 0.449)"
영업장에선  개인 정보때문에 전산에 안나온데요,"('가입 정보 조회', 0.511)","('데이터 문의 관련', 0.428)",
제 요금중에 부가사용료가 뭐인지요,"('부가 사용 금액', 0.809)","('부가통화', 0.568)","('데이터 추가 사용 방법', 0.504)"
데이터조회  문자,"('조회 관련', 0.792)","('데이터 문의 관련', 0.764)","('가입 정보 조회', 0.647)"
모두해지요,"('이동전화 해지 방법', 0.668)","('퀵보이스 해지 방법', 0.664)","('Wavve 앤 데이터 해지 방법', 0.66)"
상담자 찾아서 상담내역 확인 부탁드립니다,"('통화 내역 열람 방법', 0.698)","('부가서비스 가입내역 확인 방법', 0.606)","('조회 관련', 0.6)"
통화로 상담 좀하면안데나요,"('전화 상담사 연결', 0.836)","('전화 관련', 0.577)","('연결 관련', 0.538)"
전에사용한번호가 있어서 그번호,"('비밀번호 관련', 0.604)","('T멤버십 카드번호 확인 방법', 0.601)","('단말기 일련번호 확인 방법', 0.565)"
제가 그 부분은 알아야 될필요는 없는것 같습니다,"('퀵보이스', 0.577)","('퀵보이스 이용 방법', 0.532)","('인터넷 관련', 0.48)"
상담사 님이 제 요금제 봐주셨는데 그 요금제 보다 좀 저렴한 상품은 없나요?,"('요금제문의', 0.665)","('요금제 변경', 0.593)","('요금제 추천', 0.568)"
그런데 왜 합산 금액에는 같이 보일까요?,"('연동 관련', 0.524)","('Btv 셋톱박스 연동 방법', 0.513)","('TB끼리 한가족할인', 0.509)"
가입하지 않았어요 할줄도 몰라요,"('B tv 미가입 채널 조치 방법', 0.751)","('신규가입 구비서류', 0.679)","('가입상담 예약 방법', 0.62)"
다음달부터는 청구표기되지않는건가요?,"('발신번호표시 해지 방법', 0.407)",,
입금 했는데요,"('결제 관련', 0.609)","('요금 수납 내역 확인 방법', 0.518)","('가입비', 0.491)"
기본제공 데이터량보다 더 사용하지 않았는데요?,"('자녀 데이터 사용량 조회 방법', 0.689)","('데이터 추가 사용 방법', 0.602)","('최근 사용량 확인 방법', 0.51)"
제신용카트가30만원조금넘게남앗는데 이거먼저납부하거 니머지를 다음주월요일에결제가가능해서요,"('단말기 할부금 중도 납부 방법', 0.466)",,
그럼 남은 21개월에 계속 4000원쿠폰 온다는거죠?,"('번호변경안내 서비스 연장 방법', 0.538)","('데이터 리필하기 쿠폰 유효기간', 0.485)","('분실정지 수신 기간 연장 방법', 0.455)"
미납요금은 10 날 결제 하겠습니다.,"('SKT 미납센터 연락처', 0.543)","('미납 이용정지', 0.493)","('과납', 0.471)"
지난달보다 요금이 더 많이나왔어요,"('데이터 추가 사용 방법', 0.565)","('부가 사용 금액', 0.532)","('추가 관련', 0.44)"
아이 번호인,"('미성년자 관련', 0.528)","('이름 관련', 0.51)","('T아이디', 0.489)"
부가서비스 설정을 집에서 하려면 어디로 들어가야 하나요?,"('B tv 시스템 설정 방법', 0.84)","('B tv 사용자 맞춤 설정 방법', 0.8)","('B tv 화면 음향 설정 방법', 0.65)"
미납요금  11월 13일 까지는 입금 하겟습니다,"('SKT 미납센터 연락처', 0.56)","('미납 이용정지', 0.501)","('과납', 0.461)"
11월 납부예정인 77550원은 제외된 금액이 아닌게 맞는건가요?,"('베이직플러스75GB업', 0.454)","('전국민 무한 75', 0.416)",
주선호 970218 미납요금은 다 납부했는데 왜 정산이 안되었나요?,"('해지 미환급금 조회 방법', 0.543)","('휴대폰 결제 연체 가산금', 0.507)","('선택약정 할인제도 할인 반환금 부과 대상', 0.503)"
미납중인 금액이 없는데 계속 15만원 한도로 제한되고 t월드 내에서 조정이 안되서요,"('데이터통화료 상한제도', 0.547)","('법인 휴대폰 결제 이용 한도', 0.541)","('동일 신용카드 월 5회 수납 제한', 0.536)"
결론은 부모님한테 선물받기해서 쓰라는건가요?,"('T끼리 데이터 선물하기 받은 데이터 사용 방법', 0.801)","('T끼리 데이터 선물 조르기 방법', 0.756)","('T멤버십 포인트 선물하기', 0.705)"
11월 11일에 납부 가능합니다.,"('가입비', 0.47)","('Wavve 콘텐츠 팩 신청 방법', 0.441)","('요금 납부일 확인 방법', 0.434)"
알고있어 오늘 납부하려고 합니다,"('각종업무구비서류', 0.576)","('요금 납부일 확인 방법', 0.558)","('세금계산서 신청 방법', 0.544)"
다름이 아니라 미납요금 중 한달치를 먼저 납입을 하고,"('미납 이용정지', 0.609)","('과납', 0.446)","('SKT 미납센터 연락처', 0.44)"
오늘까지 안내면 정지 인가요?,"('정지 관련', 0.697)","('미납 이용정지', 0.507)","('일시정지', 0.424)"
음성 상담 부탁합니다,"('음성 관련', 0.949)","('소리 관련', 0.814)","('T전화 음성으로 전화하기', 0.75)"
근데 114에서 문자가 왔는데,"('전화 상담사 연결', 0.569)","('유선 요금안내서', 0.531)","('메시지 관련', 0.455)"
제가 10일급여라,"('T 아이폰케어10', 0.594)","('New T 아이폰케어10', 0.553)","('T All케어플러스 i100', 0.481)"
미납요금 납부가능일 11월22일 가능할것같습니다,"('SKT 미납센터 연락처', 0.641)","('미납 이용정지', 0.563)","('과납', 0.512)"
목요일 전으로 납부 가능합니다,"('요금 납부일 확인 방법', 0.628)","('요금 납부일 변경 방법', 0.46)","('가입비', 0.434)"
요금이 나왔는데요,"('결제 관련', 0.487)","('퀵보이스', 0.475)","('퀵보이스 이용 방법', 0.463)"
지금 조금 하면 안되는건가요,"('퀵보이스 이용 방법', 0.68)","('퀵보이스', 0.653)","('공부 관련', 0.531)"
제가 지금요금제가어떤며,"('요금제문의', 0.839)","('B tv 요금제', 0.72)","('요금제 변경', 0.72)"
지금 납부가능한가요?,"('가입비', 0.657)","('결제 관련', 0.577)","('단말 보험 가입 방법', 0.548)"
그요금,"('통신서비스 요금', 0.588)","('부가 사용 금액', 0.582)","('결제 관련', 0.562)"
요금이 저나달보다  많이 청구가 돼서 문의,"('부가 사용 금액', 0.552)","('데이터 추가 사용 방법', 0.474)",
선택약정 재가입하고 싶어요,"('선택약정 할인제도 재가입 조건', 0.966)","('T멤버십 재발급 취소', 0.552)","('군입대 장기 일시 정지 재신청 방법', 0.512)"
세이프만해지요,"('PASS 세이프가드 해지 방법', 0.562)","('세이프캐시 해지 방법', 0.479)","('eSIM 해지 방법', 0.461)"
네 진행해주세요 그냥 미리 납부 할려구요,"('가입상담 예약 방법', 0.552)","('신규가입 구비서류', 0.544)","('가입비', 0.528)"
내일 완납 가능합니당.,"('요금 납부일 확인 방법', 0.498)","('단말기 할부금 중도 납부 방법', 0.42)","('각종업무구비서류', 0.418)"
여기서 해지해주세요,"('퀵보이스 해지 방법', 0.883)","('이동전화 해지 방법', 0.746)","('예상 해지 금액', 0.704)"
정지날짜만,"('정지 관련', 0.736)","('일시정지', 0.67)","('장기일시정지', 0.464)"
괜찮아요  그리고 제명의 다른번호도 있는데  그것도 날짜정할수있나요?,"('단말기 일련번호 확인 방법', 0.584)","('휴대폰 특정 번호 전화 발신 불가 조치 방법', 0.471)","('이름 관련', 0.466)"
070  으로거는 전화요금은 무료 인가요 ?,"('060비밀번호통화 서비스', 0.7)","('0프로그램', 0.56)","('060발신차단 서비스', 0.544)"
폰요금이 많이나와서요,"('통신서비스 요금', 0.524)","('부가 사용 금액', 0.517)","('장비변상금', 0.415)"
이재민 820220,"('파손2 i80', 0.434)","('파손2 80', 0.42)",
15일 전체납부가능한데요,"('T All케어플러스 i150', 0.428)",,
네 저 번호로 연락해보겠습니다.,"('전화 상담사 연결', 0.836)","('영업장 위치 확인', 0.686)","('퀵보이스', 0.668)"
17일까지 납부가능한데 안되겠죠,"('요금 납부일 확인 방법', 0.402)",,
영업장문의했더니 114에  물어보라하더라고요,"('전화 상담사 연결', 0.723)","('영업장 위치 확인', 0.578)","('개통 대리점 조회 방법', 0.571)"
가족이 5명인데  2명 3명 이렇게 되어있어서,"('가족 관련', 0.63)","('TB끼리 한가족할인', 0.513)","('가족결합 확인 방법', 0.486)"
지금 제가 속도저하된걸 쓰고 있나요?,"('휴대폰 데이터 속도 저하 조치 방법', 0.864)","('유선 인터넷 속도 저하 조치 방법', 0.806)","('속도 관련', 0.652)"
등록은3거,"('T All케어플러스3', 0.581)","('LTE 휴대폰 3G 데이터 접속 조치 방법', 0.554)","('분실파손3', 0.526)"
상담사인가요?,"('전화 상담사 연결', 0.864)","('SK텔레콤 고객센터 운영 시간', 0.66)","('제조사 AS 센터 연락처', 0.61)"
우편으로보내주세요,"('이메일 상담', 0.675)","('각종업무구비서류', 0.627)","('MMS', 0.608)"
전 가입 안했습니다,"('B tv 미가입 채널 조치 방법', 0.692)","('신규가입 구비서류', 0.655)","('가입상담 예약 방법', 0.594)"
어제 미납요금 냈는데여,"('SKT 미납센터 연락처', 0.754)","('과납', 0.662)","('미납 이용정지', 0.647)"
통화로 할께요,"('전화 상담사 연결', 0.755)","('전화 관련', 0.722)","('비밀번호통화 서비스', 0.634)"
전용 계좌,"('퀵보이스 차단 서비스', 0.424)",,
따로 등록을해야하나요?,"('등록 관련', 0.775)","('퀵보이스 신청 방법', 0.664)","('신규가입 구비서류', 0.655)"
카드로 납부하겠습니다!,"('결제 관련', 0.699)","('Sk pay 결제 방법', 0.551)","('OK캐쉬백 납부', 0.539)"
이번호말고 다른번호들 해지하려구요,"('B tv 월정액 해지 방법', 0.622)","('이동전화 해지 방법', 0.6)","('T우주패스 연간 상품 해지 방법', 0.574)"
114문자로. 보내주실없나요 문자요금안내서 문자로요 제발행 말고,"('문자메시지 서비스', 0.53)","('유선 요금안내서', 0.502)","('휴대폰 문자 수발신 실패 조치 방법', 0.46)"
카톡으로 주세요,"('메시지 관련', 0.682)","('문자메시지 서비스', 0.603)","('MMS', 0.593)"
미납요금 30일 납부예정,"('미납 이용정지', 0.637)","('SKT 미납센터 연락처', 0.495)","('단말기 할부금 중도 납부 방법', 0.438)"
감사합니다  그리고요 약정일이 얼마나 남아는지요,"('일자별 잔여통화안내', 0.625)","('일자별 잔여통화안내 신청 방법', 0.562)","('일자별 잔여통화안내 날짜 변경 방법', 0.549)"
요금이 전달에비해 많이나왔어요,"('부가 사용 금액', 0.553)","('데이터 추가 사용 방법', 0.484)","('장비변상금', 0.424)"
lte로사용가능한거죠?,"('T멤버십 T우주 Lite 회원', 0.685)","('ZEM플랜 라이트', 0.531)","('T라이트 할부 카드', 0.473)"
다른회선 선택약정 가입하고싶어요,"('인터넷 TV 가입(타사)', 0.724)","('이동전화 가입 (타사)', 0.694)","('T멤버십 혜택 (타사)', 0.675)"
문대혁 880713,,,
맘대로 처리하십시오,"('퀵보이스 이용 방법', 0.619)","('퀵보이스', 0.613)","('B tv 사용자 맞춤 설정 방법', 0.566)"
V이커러링을 취소할려구요,"('V 컬러링 해지 방법', 0.828)","('B tv 월정액 해지 방법', 0.646)","('오토컬러링 해지 방법', 0.622)"
명세서 받았는데요,"('각종업무구비서류', 0.717)","('이용계약 증명서 발급 방법', 0.667)","('통신자료제공', 0.586)"
통화로는  못하나요,"('전화 관련', 0.654)","('비밀번호통화 서비스', 0.627)","('휴대폰 전화 수발신 불가 조치 방법', 0.623)"
